0.00505177,0.893557
0.0103093,0.868299
0.0333006,0.841237
0.0403731,0.832216
0.0545455,0.825
0.0634009,0.819588
0.0775733,0.812371
0.107697,0.799742
0.123643,0.792526
0.155554,0.785309
0.20518,0.769072
0.292025,0.740206
0.323926,0.729381
0.359371,0.716753
0.401916,0.705928
0.456845,0.682474
0.525965,0.659021
0.619851,0.608505
0.653448,0.56701
0.695901,0.520103
0.73477,0.458763
